,input,output,label
710,merge sentence1: Which title can only be claimed by artistic practice whether the art in it be conscious or unconscious sentence2: which title can only be claimed by artistic practice whether the art in it be conscious or unconscious.,"which title can only be claimed by artistic practice, whether the art in it be conscious or unconscious","which title can only be claimed by artistic practice, whether the art in it be conscious or unconscious."
711,"merge sentence1: Andrew Jackson. Abraham Lincoln and Ulysses S. Grant. sentence2: Andrew Jackson, Abraham Lincoln and ulysses s grant.","Andrew Jackson, Abraham Lincoln, and Ulysses S. Grant.","Andrew Jackson, Abraham Lincoln and Ulysses S. Grant."
712,"merge sentence1: The secretary of the treasury submitted this planning document on August 31 1964 sentence2: secretary of the treasury submitted this planning document on August thirty one, nineteen sixty four,","The Secretary of the Treasury submitted this planning document on August 31, 1964,","The Secretary of the Treasury submitted this planning document on August 31, 1964,"
713,"merge sentence1: Field agent supplement those on the detail particularly when the president is travelling sentence2: field agents supplement those on the detail, particularly when the president is traveling.","Field agents supplement those on the detail, particularly when the President is traveling.","field agents supplement those on the detail, particularly when the President is traveling."
714,"merge sentence1: And while it has arrived at certain conclusions and respect there too it seems clear sentence2: And while it has arrived at certain conclusions in respect there too, it seems clear","and while it has arrived at certain conclusions in respect there too, it seems clear","and while it has arrived at certain conclusions in respect thereto, it seems clear"
715,"merge sentence1: Prepared by the secret service for the secretary of the treasury following the assassination sentence2: prepared by the secret service for the secretary of the treasury following the assassination. As a result of this study,",prepared by the Secret Service for the Secretary of the Treasury following the assassination.,"prepared by the Secret Service for the Secretary of the Treasury following the assassination. As a result of this study,"
716,"merge sentence1: From an examination of one of the photographs the commission determined the dates of the issues of the militant and the worker which Oswald was holding in his hand sentence2: an examination of one of the photographs, the commission determined the dates of the issues of the militant and the worker which Oswald was holding in his hand.",From an examination of one of the photographs the Commission determined the dates of the issues of the militant,"From an examination of one of the photographs, the Commission determined the dates of the issues of the Militant and the Worker which Oswald was holding in his hand."
717,"merge sentence1: Going to the repeated in treaties of a criminals who could hardly hope to escape the gallows some show of classification was carried out sentence2: owing to the repeated ent of the criminals who could hardly hope to escape the gallo, some show of classification was carried out.",owing to the repeated entrants of the criminals who could hardly hope to,"Owing to the repeated entreaties of the criminals who could hardly hope to escape the gallows, some show of classification was carried out,"
718,"merge sentence1: He is allowed intercourse with prostitutes who in nine cases out of 10 have originally conduced to his rowing sentence2: is allowed intercourse with prostitutes, who in nine cases out of ten have originally produced to his rowan.","he is allowed intercourse with prostitutes, who in nine cases out of ","He is allowed intercourse with prostitutes who, in nine cases out of ten, have originally conduced to his ruin;"
719,merge sentence1: Possibly by factors of which those around him were only dimly aware sentence2: possibly by factors of which those around him were only dim aware.,Possibly by factors of which those around him were only dimly aware.,possibly by factors of which those around him were only dimly aware.
720,"merge sentence1: On his release and uncle a slop seller in Chatham gave him a situation as Barker or salesman sentence2: on his release an uncle a swap seller in Chat, gave him a situation as barker or salesman","On his release an uncle, a slop-seller in Chatham, gave","On his release an uncle, a slop-seller in Chatham, gave him a situation as ""barker,"" or salesman,"
721,merge sentence1: No romance was attended too sentence2: no rem was attended to,"No romance was attended, too,","No remonstrance was attended to,"
722,"merge sentence1: It's height was probably more than double. It's with. But that may never be determined. sentence2: it's height was probably more than double. It's width, but that may never be determined.","Its height was probably more than double, its width, but that may never be determined.","its height was probably more than double its width, but that may never be determined."
723,"merge sentence1: But in a separate chamber that belonging to one of the waters of the jail sentence2: in a separate chamber, that belonging to one of the warriors of the jail.",but in a separate chamber that belonging to one of the wards of the jail.,"but in a separate chamber, that belonging to one of the warders of the jail."
724,"merge sentence1: He came upon a woman on the leads hanging out clothes to dry. sentence2: here, he came upon a woman on the leads hanging out clothes to dry.",Here he came upon a woman on the leads hanging out clothes to dry.,Here he came upon a woman on the leads hanging out clothes to dry.
725,"merge sentence1: The hope of reward might do much but no system of penal discipline is complete unless it can also count upon the fear of punish sentence2: the hope of reward might do much, but no system of pen discipline is complete unless it can also count upon the fear of punishment.","The hope of reward might do much, but no system of penal discipline is complete unless it","The hope of reward might do much, but no system of penal discipline is complete unless it can also count upon the fear of punishment."
726,"merge sentence1: I didn't pay too much attention the way he was walking because I was walking along there looking at the railroad cars and watching the man on the diesel switch them cars sentence2: didn't pay too much attention the way he was walking because I was walking along there looking at the railroad cars and watching the men on the diesel, switched them cars.",I didn't pay too much attention the way he was walking because I was walking along,I didn't pay too much attention the way he was walking because I was walking along there looking at the railroad cars and watching the men on the diesel switch them cars
727,"merge sentence1: Working through vast agencies of commerce and employee in great masses of men in movements of production sentence2: working through vast agencies of commerce and employing great masses of men in movements of production,",working through vast agencies of commerce and employing great masses of men in movements of production.,working through vast agencies of commerce and employing great masses of men in movements of production
728,"merge sentence1: Again the 22 Charles the second seat 20 sentence2: again, the twenty two Charles the second C twenty ordered the jail to keep felons and debtors separate and apart from one another.","Again, the 22 Charles II. seat, 20 ordered the jail to keep felons and","Again, the 22 Charles II. c 20 ordered the jailer to keep felons and debtors ""separate and apart from one another,"
729,merge sentence1: And such projects as they approve will be next submitted to the president who under the act is required to make final allocations sentence2: and such projects as they approve will be next submitted to the president who under the act is required to make final allocations.,"and such projects as they approve will be next submitted to the President, who under the Act is",and such projects as they approve will be next submitted to the President who under the Act is required to make final allocations.
730,merge sentence1: Which the various club secretaries identified as the property of their respective clubs sentence2: the various club secretary identified as the property of their respective clubs.,which the various club secretaries identified as the property of their respective clubs.,which the various club secretaries identified as the property of their respective clubs.
731,"merge sentence1: But there's no similar variation occurred in the prisoners appetite. His ration was somewhat precarious. sentence2: as no similar variation occurred in the prisoner appetite, his ration was somewhat precarious.","But as no similar variation occurred in the prisoner's appetite, his ration was somewhat","but as no similar variation occurred in the prisoner's appetite, his ration was somewhat precarious."
732,"merge sentence1: This is AC Johnson his land lady sentence2: missus Ac Johnson, his land lady, testified that Oswald room at ten twenty six North Be Avenue","Mrs. A. Johnson, his landlady, testified that Oswald'","Mrs. A. C. Johnson, his landlady, testified that Oswald's room at 1026 North Beckley Avenue"
733,"merge sentence1: Rifle was shipped from clients in Chicago on March 20 1963 at a time when the oswalds were living on nearly street sentence2: the rifle was shipped from klein in Chicago on March twenty, nineteen sixty three at a time when the Os were living on N Street,","The rifle was shipped from Klein in Chicago on March 20, 1963, at a time when the","The rifle was shipped from Klein's in Chicago on March 20, 1963, at a time when the Oswalds were living on Neely Street."
734,"merge sentence1: The murderer explained that he had first fired a pistol at Weir's head but the shot glanced off his cheek sentence2: the murderer explained that he had first fired a pistol at Weir head, but the shot glanced off his cheek.",The murderer explained that he had first fired a pistol at Weir's,"The murderer explained that he had first fired a pistol at Weare's head, but the shot glanced off his cheek."
735,"merge sentence1: The intention of the real murderer to shift the crime to burglars was evident although futile sentence2: intention of the real murderer to shift the crime to burglar was evident, although futile.","The intention of the real murderer to shift the crime to burglars was evident, although fut","The intention of the real murderer to shift the crime to burglars was evident although futile,"
736,"merge sentence1: New gate naturally shared in any advantages due to these reforms sentence2: New naturally shared in any advantages due to these reforms. I propose therefore to refer to them in the concluding pages of this work,",Newgate naturally shared in any advantages due to these reforms. I propose therefore to refer to,"Newgate naturally shared in any advantages due to these reforms. I propose, therefore, to refer to them in the concluding pages of this work,"
737,"merge sentence1: In this role he appears to the American people in the words of William Howard Taft as quote sentence2: in this role, he appears to the American people in the words of William Howard Ta as, quote,",In this role he appears to the American people in the words of William Howard Taft,"In this role he appears to the American people, in the words of William Howard Taft, as, quote,"
738,merge sentence1: It does not mean a judiciary so independent that it can deny the existence of fats which are universally recognized. sentence2: it does not mean a judiciary so independent that it can deny the existence of facts which are universally recognized.,It does not mean a judiciary so independent that it can deny the existence of facts,It does not mean a judiciary so independent that it can deny the existence of facts which are universally recognized.
739,"merge sentence1: It was really evidence of facts which could not be controversy or explained away sentence2: It was really evidence of facts, which could not be or explained away.",It was really evidence of facts which could not be controversy or explained away.,It was really evidence of facts which could not be controverted or explained away.
740,merge sentence1: Lively discourse upon past criminal exploits elaborate discussion of others to be perpetrated after release sentence2: lively discourse upon past criminal exploits elaborate discussion of others to be per after release.,"lively discourse upon past criminal exploits, elaborate discussion of others to be perpetrated after release","lively discourse upon past criminal exploits, elaborate discussion of others to be perpetrated after release."
741,"merge sentence1: One night a quantity of plate was stolen from Windsor Castle. sentence2: one night, a quantity of plate was stolen from Windsor castle. Another time Buckingham palace was robbed.","One night a quantity of plate was stolen from Windsor Castle, another time Buckingham Palace was",One night a quantity of plate was stolen from Windsor Castle; another time Buckingham Palace was robbed.
742,"merge sentence1: Consequently the suggestion has been made on the one hand that all preventive investigative functions relating to the security of the president sentence2: consequently, the suggestion has been made on the one hand that all preventive investigative functions relating to the security of the president","Consequently, the suggestion has been made on the one hand that all preventive investigative functions","Consequently the suggestion has been made, on the one hand, that all preventive investigative functions relating to the security of the President"
743,merge sentence1: That I would appoint and the senate would confirm just as his worthy to sit beside present members of the court sentence2: that I would appoint and the senate would confirm justices worthy to sit beside present members of the court,"that I would appoint, and the Senate would confirm justices worthy to sit beside",that I would appoint and the Senate would confirm justices worthy to sit beside present members of the Court
744,"merge sentence1: Has been pointed out the commission has not resolved all the proposals which could be made sentence2: as has been pointed out, the commission has not resolved all the proposals which could be made. The commission nevertheless is confident that","As has been pointed out, the Commission has not resolved all the proposals which could be made.","As has been pointed out, the Commission has not resolved all the proposals which could be made. The Commission nevertheless is confident that,"
745,"merge sentence1: Billfold on November 22 and 23 Oswald refused to tell Fred's why this card was in his possession sentence2: in Oswald fold. On November twenty two and twenty three, Oswald refused to tell fritz why this card was in his possession","In Oswald's fold, on November 22, and 23, Oswald refused to tell","in Oswald's billfold. On November 22 and 23, Oswald refused to tell Fritz why this card was in his possession,"
746,merge sentence1: And offered him half the booty if he would give full information as to the transactions and correspondence of his late employers sentence2: and offered him half the booty if he would give full information as to the transactions and correspondence of his late employers.,and offered him half the booty if he would give full information as to the transactions,and offered him half the booty if he would give full information as to the transactions and correspondence of his late employers.
747,merge sentence1: Next to these cartons was the handmade paper bag previously discussed sentence2: next to these cartons was the handmade paper bag previously discussed,Next to these cartons was the handmade paper bag previously discussed,"Next to these cartons was the handmade paper bag, previously discussed,"
748,merge sentence1: The abduction of miss Turner by the brother's wake field or a strong resemblance to the carrying off and forcible marrying of irises as already described sentence2: the abduction of miss turner by the brothers wake field bore a strong resemblance to the carrying off and enforce marrying of e as already described.,The abduction of Mrs. Turner by the brother's Wakefield bore a strong ,The abduction of Miss Turner by the brothers Wakefield bore a strong resemblance to the carrying off and forcible marrying of heiresses as already described.
749,"merge sentence1: And active and controversial figure on the American political scene since his resignation from the US army in 1961 sentence2: an active and controversial figure on the American political scene since his resignation from the Us army in nineteen sixty one,",an active and controversial figure on the American political scene since his resignation from the U.S.,an active and controversial figure on the American political scene since his resignation from the U.S. Army in 1961
750,merge sentence1: Partly perhaps because residents in and about the old Bailey raised a loud protest against the constant erection of the scaffold in their neighborhood sentence2: partly perhaps because residents in and about the old bailey raised a loud protest against the constant e of the scaffold in their neighborhood.,partly perhaps because residents in and about the Old Bailey raised a loud protest against the constant ,partly perhaps because residents in and about the Old Bailey raised a loud protest against the constant erection of the scaffold in their neighborhood.
751,"merge sentence1: Events to Halifax whether he followed them accompanied by a confidential clock from the bank sentence2: and then to Halifax, whether he followed them accompanied by a confidential clerk from the bank.","and then to Halifax, whether he followed them, accompanied by a confidential clerk from","and thence to Halifax, whither he followed them, accompanied by a confidential clerk from the bank."
752,"merge sentence1: You have for the same reason he goes on no right to ruin his habits by compelling him to be idle sentence2: you have for the same reason he goes on, no right to ruin his habits by compelling him to be idle","You have for the same reason he goes on, no right to ruin his habits by compelling","You have for the same reason, he goes on, ""no right to ruin his habits by compelling him to be idle,"
753,merge sentence1: In the ones that the palace of the kings surrounded by a wall of great strength and size sentence2: in the ones stood the palace of the kings surrounded by a wall of great strength and size.,"in the ones stood the palace of the kings, surrounded by a wall of","In the one stood the palace of the kings, surrounded by a wall of great strength and size;"
754,merge sentence1: They were approved of and employed at some prisons at others objected to because they were unproductive. sentence2: were approved of and employed at some prisons at others objected to because they were unproductive.,"they were approved of, and employed at some prisons at others objected to because they","They were approved of and employed at some prisons, at others objected to because they were unproductive,"
755,"merge sentence1: Untried might see their friends three times a week the convicted only once sentence2: the un tried might see their friends three times a week, the convicted only once","The untried might see their friends three times a week, the convicted only once","The untried might see their friends three times a week, the convicted only once."
756,merge sentence1: The temptation was all the greater because the chances of successful fraud lay ready to hand sentence2: a temptation was all the greater because the chances of successful fraud lay ready to hand.,"The temptation was all the greater, because the chances of successful fraud lay ready to hand.",The temptation was all the greater because the chances of successful fraud lay ready to hand.
757,merge sentence1: It is the recovery of confidence in sentence2: it is the recovery of confidence in our democratic processes and institutions.,It is the recovery of confidence in our democratic processes and institutions.,It is the recovery of confidence in our democratic processes and institutions.
758,"merge sentence1: The failure and subsequent sentence of the banker's measures Strahan Paul and Bates sentence2: the failure and subsequent sentence of the bankers measures stray, paul and bates.","the failure and subsequent sentence of the bankers, Messrs. Strahan, Paul,","the failure and subsequent sentence of the bankers Messrs. Strahan, Paul, and Bates,"
759,merge sentence1: Richard continued through that long period our forcibly pointed out sentence2: had continued through that long period are forcibly pointed out.,"Richard continued through that long period, are forcibly pointed out.","which had continued through that long period, are forcibly pointed out."
760,merge sentence1: And the bank became liable for a sum of 170 1000 lb. sentence2: and the bank became liable for a sum of one hundred and seventy thousand pounds.,"and the bank became liable for a sum of £170,000.","and the bank became liable for a sum of £170,000."
761,"merge sentence1: It was noticed that he wore a McIntosh sentence2: it was noticed that he wore a macintosh. Next day, the police in making a careful search of the scene of the murder",It was noticed that he wore a McIntosh. Next day the police,"It was noticed that he wore a mackintosh. Next day the police, in making a careful search of the scene of the murder,"
762,merge sentence1: Thinking perhaps that prisoners so well disposed would cheerfully remain in jail of their own accord. sentence2: thinking perhaps that prisoners so well disposed would cheerful remain in jail of their own accord.,thinking perhaps that prisoners so well-disposed would cheerfully remain in jail of their own accord.,thinking perhaps that prisoners so well disposed would cheerfully remain in jail of their own accord.
763,merge sentence1: By the blacksmith in the usual way. sentence2: buy the black In the usual way.,by the blacksmith in the usual way.,by the blacksmith in the usual way.
764,"merge sentence1: Power strange to say making no attempt to detain him sentence2: howard strange to say making no attempt to detain him, probably because M malay promised to return a few days later and to bring more money.","Howard, strange to say, making no attempt to detain him, probably because","Howard, strange to say, making no attempt to detain him; probably because Mullay promised to return a few days later, and to bring more money."
765,"merge sentence1: The other inmates of the prison of an exceptional character and exempted from the regular discipline such as it was sentence2: the other inmates of the prison of an exceptional character and exempted from the regular discipline such as it was,","the other inmates of the prison of an exceptional character, and exempted from the","The other inmates of the prison of an exceptional character, and exempted from the regular discipline, such as it was,"
766,"merge sentence1: To permit it's removal on those occasions when the president wished to ride in an open car sentence2: to permit its removal on those occasions when the president wished to ride in an open car,",to permit its removal on those occasions when the President wished to ride in an open car.,to permit its removal on those occasions when the President wished to ride in an open car.
767,"merge sentence1: Convicts. We're not even compelled to where irons providing they behaved well. sentence2: convict were not even compelled to wear irons providing they behaved well,","Convicts were not even compelled to wear irons, providing they behaved","Convicts were not even compelled to wear irons, providing they behaved well."
768,"merge sentence1: Bore over the defect was one which would have assisted the assassin aiming at a target which was moving away sentence2: moreover, the defect was one, which would have assisted the assassin aiming at a target which was moving away.","Moreover, the defect was one which would have assisted the assassin aiming at","Moreover, the defect was one which would have assisted the assassin aiming at a target which was moving away."
769,merge sentence1: At the Italian Opera in the evening the audience on the Queen's appearance greeted her with loud cheers and called for the national anthem sentence2: At the Italian Opera in the evening. The audience on the Queen's appearance greeted her with loud tears and called for the national anthem.,At the Italian Opera in the evening the audience on the Queen's appearance greeted her,"At the Italian Opera in the evening the audience, on the Queen's appearance, greeted her with loud cheers, and called for the national anthem."
770,merge sentence1: The New Orleans police records of his arrest in August of 1963 sentence2: New Orleans police records of his arrest in August of nineteen sixty three show a weight of one hundred thirty six pounds.,The New Orleans police records of his arrest in August of 1963 show a weight of £136,The New Orleans police records of his arrest in August of 1963 show a weight of 136 pounds.
771,merge sentence1: Send implicated money moses another due for the whole affair had been planned and executed by members of the Hebrew persuasion sentence2: and imp money moses another jew for the whole affair had been planned and executed by members of the hebrew persuasion.,"and imputted Money Moses, another Jew for the whole affair, had been planned","and implicated ""Money Moses,"" another Jew, for the whole affair had been planned and executed by members of the Hebrew persuasion."
772,merge sentence1: The Roman type of all these printers is similar in character sentence2: the Roman type of all these printers is similar in character.,The Roman type of all these printers is similar in character.,"The Roman type of all these printers is similar in character,"
773,merge sentence1: The majority of the court has been assuming the power to pass on the wisdom of these acts of the congress sentence2: a majority of the court has been assuming the power to pass on the wisdom of these acts of the congress.,The majority of the Court has been assuming the power to pass on the wisdom of these acts,the majority of the Court has been assuming the power to pass on the wisdom of these acts of the Congress
774,merge sentence1: Prior to President Kennedy's visit. sentence2: prior to president Kennedy visit.,Prior to President Kennedy's visit.,prior to President Kennedy's visit.
775,"merge sentence1: That the published pictures were the same as the original except for retouching done by these publications apparently for the purpose of clarifying the lines of the rifle sentence2: that the published pictures were the same as the original except for re touching done by these publications, apparently for the purpose of clarifying the lines of the rifle",that the published pictures were the same as the original except for retouching done by these,"that the published pictures were the same as the original except for retouching done by these publications, apparently for the purpose of clarifying the lines of the rifle"
776,"merge sentence1: Is arrest and conviction cast dismay over the whole gang of receivers sentence2: is arrest and conviction cast dismay over the whole gang of receivers, and four times seriously checked the nefarious traffic.","His arrest and conviction cast dismay over the whole gang of receivers, and four times","His arrest and conviction cast dismay over the whole gang of receivers, and for a time seriously checked the nefarious traffic."
777,"merge sentence1: When questioned by police officers on the evening of November 22 Benavides told them that he did not think that he could identify the man who fired the shot sentence2: questioned by police officers on the evening of November twenty two, Ben told them that he did not think that he could identify the man who fired the shots","When questioned by police officers on the evening of November 22, Benavides told them that ","When questioned by police officers on the evening of November 22, Benavides told them that he did not think that he could identify the man who fired the shots."
778,"merge sentence1: It has been suggested that this misspelling of names apparently on a phonetic basis sentence2: has been suggested that this spelling of names, apparently on a phonetic basis was caused by a reading spelling disability,","It has been suggested that this misspelling of names, apparently on a phonetic basis","It has been suggested that this misspelling of names, apparently on a phonetic basis, was caused by a reading-spelling disability"
779,merge sentence1: Add the time of his defection when he evidenced no interest in his father and hardly mentioned him even when questioned sentence2: at the time of his defect when he evidence no interest in his father and hardly mentioned him even when questioned.,"at the time of his defection, when he evidenced no interest in his father,","at the time of his defection, when he evidenced no interest in his father and hardly mentioned him, even when questioned."
780,merge sentence1: Advanced preparations for President Kennedy's visit to Dallas where primarily the responsibility of two secret service agents sentence2: advanced preparations for president Kennedy visit to Dallas were primarily the responsibility of two secret service agents,Advance preparations for President Kennedy's visit to Dallas were primarily the responsibility of two Secret,Advance preparations for President Kennedy's visit to Dallas were primarily the responsibility of two Secret Service agents:
781,"merge sentence1: From the street this creates the impression that the person is standing sentence2: from the street, this creates the impression that the person is standing.",From the street this creates the impression that the person is standing.,"From the street, this creates the impression that the person is standing."
782,merge sentence1: Most of the other secret service agents in the motorcade had drawn their side arms sentence2: most of the other secret service agents in the motor cage had drawn their side arms.,Most of the other Secret Service agents in the motorcade had drawn their side arms.,Most of the other Secret Service agents in the motorcade had drawn their sidearms.
783,merge sentence1: The file reflected the department's determination that as well had not expatriated himself sentence2: the file reflected the department's determination that Oswald had not expat himself,The file reflected the Department's determination that Oswald had not expatriated,The file reflected the Department's determination that Oswald had not expatriated himself.
784,merge sentence1: From which Arswold appeared to suffer. sentence2: from which oswald appeared to suffer.,from which Oswald appeared to suffer.,from which Oswald appeared to suffer.
785,merge sentence1: Contemporary accounts give them my new description of the demeanor of the convict upon this solemn occasion sentence2: contemporary accounts given a minute description of the demeanor of the convict upon this solemn occasion.,Contemporary accounts given a minute description of the demeanor of the convict upon,Contemporary accounts give a minute description of the demeanor of the convict upon this solemn occasion.
786,"merge sentence1: Who is presently attacked in the same way as the others but but thanks to the prompted administration of remedies he recovered sentence2: was presently attacked in the same way as the others. But but thanks to the prompt administration of remedies, he recovered","who was presently attacked in the same way as the others, but, thanks to the prompt","who was presently attacked in the same way as the others, but, but, thanks to the prompt administration of remedies, he recovered."
787,"merge sentence1: Those who manufactured and those who passed had no direct dealings with each other sentence2: those who manufactured, and those who passed had no direct dealings with each other.",those who manufactured and those who passed had no direct dealings with each other.,Those who manufactured and those who passed had no direct dealings with each other.
788,"merge sentence1: Brown and green delustered viscos fibers and brown and green cotton fibers sentence2: because this blanket is composed of brown and green wool fibers, brown and green mustard vis fibers, and brown and green cotton fibers.","because this blanket is composed of brown and green wool fibers, brown and green mustard visco","because this blanket is composed of brown and green woolen fibers, brown and green delustered viscose fibers, and brown and green cotton fibers."
789,"merge sentence1: No woman could resist him he calmly assured mr Smith at night as they walked together and he recounted his villainies one by one sentence2: no woman could resist him. He calmly assured mister Smith that night as they walked together, and he recounted his abilities one by one.",No woman could resist him. He calmly assured Mr. Smith at night as they walked,"No woman could resist him, he calmly assured Mr. Smith that night as they walked together, and he recounted his villanies one by one."
790,"merge sentence1: Shortly thereafter the president's wife family and aids left the first enable hospital sentence2: shortly thereafter, the president's wife, family, and Aids, left the bethesda naval hospital.","Shortly thereafter the President's wife, family and aids, left the First Faun","Shortly thereafter, the President's wife, family and aides left Bethesda Naval Hospital."
791,merge sentence1: Or the daring reporter of parliamentary debates. sentence2: the daring reporter of parliamentary debates.,or the daring reporter of parliamentary debates.,or the daring reporter of parliamentary debates.
792,"merge sentence1: And was arrested on board ship just as he was about to leave the country had a little spare cash which he devoted entirely to the purchase of extra food sentence2: was arrested on onboard ship, just as he was about to leave the country, had a little spare cash, which he devoted entirely to the purchase of extra food","and was arrested on board ship just as he was about to leave the country, had ","and was arrested on board ship just as he was about to leave the country, had a little spare cash, which he devoted entirely to the purchase of extra food."
793,"merge sentence1: In the year 562 after a long reign of 43 years Nebuchadnezzar died sentence2: in the year five sixty two, after a long reign of forty three years, ne died","In the year 562, after a long reign of 43 years, Nebuchad","In the year 562, after a long reign of forty-three years, Nebuchadnezzar died."
794,"merge sentence1: The service proceeds sentence2: the service proceeds. At last, the burial services reached.","The Service proceeds, at last the burial services reached.",The service proceeds. At last the burial service is reached.
795,merge sentence1: The national government now has at least 60 different agencies with the staff sentence2: a national government now has at least sixty different agencies with the staff,"The national government now has at least 60 different agencies with the staff,",The national government now has at least sixty different agencies with the staff
796,"merge sentence1: At no elevation affords the only drop sentence2: at no elevation affords the only drop. Str circulation would seldom super vain. But for the resolution of the miserable say,","At no elevation affords the only drop. Struggling circulation would seldom superfluous,","at no elevation affords the only drop, strangulation would seldom supervene but for the resolution of the miserable felo de se."
797,merge sentence1: Heard noises that sounded like firecrackers and ran toward the president's limousine sentence2: heard noises that sounded like fire and ran toward the president's limo.,"heard noises that sounded like firecrackers, and ran toward the President'",heard noises that sounded like firecrackers and ran toward the President's limousine.
798,merge sentence1: Currently crime was probably encouraged by the fearless and confiding manner in which the queen sentence2: a coward crime was probably encouraged by the fearless and con manner in which the queen,Currently crime was probably encouraged by the fearless and confiding manner in which the Queen,"The cowardly crime was probably encouraged by the fearless and confiding manner in which the Queen,"
799,"merge sentence1: When arrested he gave his weight as 140 lb. sentence2: arrested, he gave his weight as one hundred forty pounds. On other occasions, he gave weights of both one hundred forty and one hundred fifty pounds.",When arrested he gave his weight as 140 pounds. On other occasions he gave weights,"When arrested, he gave his weight as 140 pounds. On other occasions he gave weights of both 140 and 150 pounds."
800,merge sentence1: Or when the press of the crowd made it impossible for the escort motorcycles to stay in position on the car's rear flanks sentence2: or when the press of the crowd made it impossible for the escort motorcycles to stay in position on the car's rear flanks.,or when the press of the crowd made it impossible for the escort motorcycles to,or when the press of the crowd made it impossible for the escort motorcycles to stay in position on the car's rear flanks.
801,"merge sentence1: Was by a kind of chimney which the prisoners kept hermetically sealed and which had never been opened in the memory of the turnkey sentence2: was by a kind of chimney, which the prisoners kept her dramatically sealed and which had never been opened in the memory of the turnkey.","was by a kind of chimney which the prisoners kept hermetically sealed, and which had","was by a kind of chimney, which the prisoners kept hermetically sealed, and which had never been opened in the memory of the turnkey."
802,"merge sentence1: Cyrus was now reduced to great perplexity as time went on and he made no progress against the place sentence2: Cyrus was now reduced to great pro p as time went on, and he made no progress against the place.","Cyrus was now reduced to great perplexity as time went on, and he made","Cyrus was now reduced to great perplexity, as time went on and he made no progress against the place."
803,"merge sentence1: At the time of which I am writing there was great diversity of practice as regards the hours of labor sentence2: At the time of which I am writing, there was great diversity of practice as regards the hours of labor.",At the time of which I am writing there was great diversity of practice as regards the hours of,At the time of which I am writing there was great diversity of practice as regards the hours of labor.
804,"merge sentence1: According to the bureau quote. sentence2: according to the bureau quote,","According to the Bureau, quote,","According to the Bureau, quote,"
805,"merge sentence1: They are absorbed by the circulating liquids and carried to the eliminating organs lungs and kidneys chiefly for elimination sentence2: they are absorbed by the circulating liquids and carried to the eliminating organs, lungs and kidneys chief for elimination.","They are absorbed by the circulating liquids and carried to the eliminating organs, ","They are absorbed by the circulating liquids and carried to the eliminating organs, lungs and kidneys chiefly, for elimination."
806,"merge sentence1: The 2 yards were adjoining. That for the common side, much the largest. sentence2: the two yards were ad joining that for the common side, much the largest.","The two yards were adjoining, that for the common side, much the largest.","The two yards were adjoining, that for the common side much the largest."
807,merge sentence1: Came out of the cabin was caught near the companion by the rest of the mutineers and promptly dispatched with daggers sentence2: came out of the cabin was caught near the companion by the rest of the mu near and promptly dispatched with dagger,"came out of the cabin, was caught near the companion by the rest of the mutineers","came out of the cabin, was caught near the 'companion' by the rest of the mutineers, and promptly dispatched with daggers."
808,merge sentence1: Sergeant Zam express the opinion that the shot which struck president Kennedy in the neck at 176. Nine sentence2: sergeant Za expressed the opinion that the shot which struck president Kennedy in the neck at one hundred seventy six point nine,Sergeant Zahm expressed the opinion that the shot which struck President Kennedy in the neck at,Sergeant Zahm expressed the opinion that the shot which struck President Kennedy in the neck at 176.9
809,"merge sentence1: Riding on the bus was an elderly woman Mary bled so who confirmed the mute evidence of the transfer sentence2: riding on the bus was an elderly woman Mary Bled so, who confirmed the mute evidence of the transfer.","riding on the bus was an elderly woman, Mary Bledsoe, who confirmed the","Riding on the bus was an elderly woman, Mary Bledsoe, who confirmed the mute evidence of the transfer."
810,merge sentence1: The poor sheep stealer is in a frenzy sentence2: a poor sheep s is in a frenzy,"The poor sheep-stealer is in a frenzy,",The poor sheep-stealer is in a frenzy.
811,merge sentence1: The inmates of this part as distinguished from the debtors sentence2: the inmates of this part as distinguished from the debtors were comprised in four classes.,"The inmates of this part, as distinguished from the debtors, were comprised in","The inmates of this part, as distinguished from the debtors, were comprised in four classes:"
812,"merge sentence1: With those who made the selection of the first inspectors and the two gentleman appointed were probably the most fitted in England to be so employed sentence2: with those who made the selection of the first inspectors, and the two gentlemen appointed were probably the most fitted in England to be so employed.","with those who made the selection of the first inspectors, and the two gentlemen appointed were","with those who made the selection of the first inspectors, and the two gentlemen appointed were probably the most fitted in England to be so employed."
813,"merge sentence1: Mrs. Blood so told him quote I am not going to rent to you anymore end quote sentence2: missus Flood so told him, quote, I am not going to rent to you anymore end, quote,","Mrs. Floodesh told him, quote, I am not going to rent to you","Mrs. Bledsoe told him, quote, I am not going to rent to you any more, end quote,"
814,"merge sentence1: William was brought up as an attorney and became in due course his father's man of business sentence2: William was brought up as an attorney and became in due course, his father's man of business,","William was brought up as an attorney, and became in due course his father's man of","William was brought up as an attorney, and became in due course his father's man of business."
815,"merge sentence1: The associations then president William E Wolf testified that he remembered an occasion when Osbold quote sentence2: Associations then president William E Wolf, testified that he remembered an occasion when Oswald, quote,",The associations then President William E. Wolf testified that he remembered an occasion when Os,"The association's then president, William E. Wulf, testified that he remembered an occasion when Oswald, quote,"
816,merge sentence1: We're probably the money still remains. sentence2: where probably the money still remains.,where probably the money still remains.,where probably the money still remains.
